edges	shape_id	sample	shape
1	ea6d1631fec16f4d	1216->1217	;e N.times { result = dothistimeout S, N, R; waitrt?; break if result =~ R }; move S
2	b4e18d95ed3839ce	5830->23525	;e N.times { result = dothistimeout S, N, R; waitrt?; break if result =~ R };move(S)
6	db836c3631a79e00	18043->18052	;e N.times { sleep N; break if GameObj.loot.any? { |obj| obj.name =~ R } }; unless GameObj.loot.any? { |obj| obj.name =~ R }; disk = Spell[..]; wait_until { disk.affordable? }; disk.cast; end; move S
2	4e4fb3f02a30d911	7892->24675	;e UserVars.mapdb_redforest_location = S;result = nil;until result =~ R;fput S until standing?;result = dothistimeout S, N, R;if result =~ R;sleep N;waitrt?;end;end
1	1fe75db2731df819	1242->1241	;e attempts = N;moved = false;loop do;waitrt?;moved = move(S);break if moved;fput S;attempts += N;break if attempts >= N;end;moved
1	d77a62cb50590fde	7517->8686	;e begin clear fput S climb_result = waitfor S, S fput S unless climb_result == S end until climb_result == S
5	0ca172e41dc9c4aa	1219->1220	;e begin; fput S; search_result = waitfor S, S, S, S; waitrt?; end until search_result =~ R; move S
3	2b37882684421169	1230->30523	;e begin; search_result = dothistimeout S, N, R; waitrt?; end until search_result =~ R; move(S)
1	84978e16abb26f65	34509->7927	;e bleak_rooms = [..] ;bleak_rooms.map! { |r| Room[..].id } ;bleak_rooms.each { |r| ; options = {S: true} ; Script.run(S, S, options) unless Room.current.id == r ; if GameObj.loot.any? { |o| o.name == S } ; break ; end ;} ;move(S) ;$go2_restart = true
1	a6a786e1068046f2	6997->6998	;e bridgedown = false; until bridgedown; if [..].include?(Stats.race); fput S; else; fput S; end; bridgedown = matchtimeout(N, R); unless standing?; fput S; waitrt?; end; waitrt?; end; move S; $go2_restart = true if Room.current.id != N
4	17072c7981bd630f	2658->2647	;e clear put S loop { line = get if line =~ R if $N == S move S elsif $N == S move S elsif $N == S move S elsif $N == S move S else echo S exit end break end }
1	6c5362b688b645a2	30850->30851	;e color_moves = {S => S, S => S, S => S, S => S};GameObj.room_desc.find { |o| o.name =~ R };color = $N;move_order = color_moves[color].split(S);move_order.each { |w| move(w) };move(S);fput S;move(S);move_order.reverse.each { |w| move(reverse_direction(w)) };move(S)
6	27361d608a024986	12580->29048	;e cur_stance = XMLData.stance_text;empty_hands;fput(S) if cur_stance != S;move(S);fill_hands;fput(S + cur_stance) if cur_stance != S;$go2_restart = true
8	76422179a2d9d3c9	27860->27864	;e door=S;key=GameObj.inv.find{|k| k.name==S;};if !key.nil? then multifput S, S, S, S, S, S, S; end;
1	0c5996eac6354782	24980->24804	;e echo S;line=get until line =~ R;fput S;fput S if standing?;line = fput S until line =~ R;dothistimeout S, N, R;line = fput S until line =~ R;dothistimeout S, N, R;fput S until standing?
1	a93b989f58d6fee3	15571->17721	;e elements = { S => { S => N, S => N, S => N }, S => { S => N, S => N, S => N }, S => { S => N, S => N, S => N } } direction = { S => S, S => S, S => S } result = nil [..].each { |element| truth_table = elements[element].values.find_all { |spellnum| Spell[spellnum].known? } if truth_table.size == N result = element break end } if result.nil? echo S exit end N.times{ move direction[result] } elements[result].each{ |pillar, spellnum| if !Spell[spellnum].affordable? echo S wait_until{ Spell[spellnum].affordable? } end Spell[spellnum].cast(pillar) }
1	b8c5dd1978de8e96	20008->20011	;e empty_hand;fput S;fill_hand;fput S;fput S;echo S
1	f5869d9843da4f8b	2208->2209	;e empty_hands begin result = dothistimeout S, N, R waitrt? end until result.to_s !~ R fill_hands
1	90f57b35055cdaf5	11432->11433	;e empty_hands fput S if checkspell S move S
1	59b5b3c94d7c5ac0	11355->11357	;e empty_hands old_stance = XMLData.stance_text fput S unless old_stance == S until !checkpaths fput S unless standing? fput S sleep N waitrt? end fput S + old_stance unless old_stance == S
2	b37a6f72295bce7f	6481->6484	;e empty_hands; while Room.current == Room[..]; put S; sleep N; waitrt?; end; fill_hands
1	e4033469c5bde99b	18748->18747	;e eyespy = Spell[..]; unless eyespy.affordable?; echo S; wait_until { eyespy.affordable? }; end; eyespy.cast; for dir in [..]; fput S + dir; end; result = dothistimeout S, N, R; if rune = R.match(result).captures.first; fput S + rune + S; end; result = dothistimeout S, N, R; if rune = R.match(result).captures.first; fput S + rune + S; end; fput S
1	f238e92a4a54d0a1	14726->18172	;e flip_tags = !Script.current.want_downstream_xml; status_tags if flip_tags; go_result = dothistimeout S,N,R; status_tags if flip_tags; if go_result =~ R; climb_platform = false; refill_hands = false; move(S); while climb_platform == false; waitrt?; result = dothistimeout S, N, R; climb_platform = true if result =~ R; (refill_hands = true;empty_hands) if result =~ R; end; fill_hands if refill_hands == true; buffed = false; N.times{ turn_result = dothistimeout S,N,R if turn_result =~ R move(S) move(S) move(S) elsif buffed == false buffs = [..] buffs.each{|num| Spell[num].cast if Spell[num].known? and Spell[num].affordable?} buffed = true redo else; echo S echo S pause_script end } end
3	7f040004d09b2b30	2636->12093	;e fput S loop do result = dothistimeout(S, N, R) break if result =~ R break unless XMLData.room_description.empty? end sleep(N) while XMLData.room_description.empty? fput S unless standing?
1	aa2a1e160fca2505	4154->4168	;e fput S unless checkloot.include?(S); move S
1	256ff68d309d4892	26765->27623	;e fput S until GameObj.loot.find{|x| x.name == S}; fput S
1	e77dce3703d9b242	24241->20233	;e fput S until Room.current.id != N
4	aedc518a0994e863	30581->30582	;e fput S until checkprone; result = dothistimeout S,N, R until result;waitrt?;fput S until standing?;waitrt?;fput S
1	06c2c55aef6728e6	24516->15651	;e fput S until kneeling?; move S
1	106391c98475bb73	8141->7905	;e fput S until kneeling?;fput S waitrt? fput S until standing?
1	21e0e89a60acd7b5	12589->12593	;e fput S waitfor S sleep N fput S unless standing? move S until Room.current.id == N
1	85b8a2f86b9dfeae	14060->20430	;e fput S while line = get if line =~ R break elsif line =~ R if GameObj.right_hand.type == S fput S break else echo S pause_script wait_until{GameObj.right_hand.name !~ R} fput S break end end end fput S
2	02051d1db28d0189	3495->18041	;e fput S; language = R.match(get).captures.first until language;; fput(S) unless language == S; fput(S) if hidden? or invisible?; move S; fput(S + language.to_s) unless language == S
2	92c645a2acfe97d8	2925->2924	;e fput S; move S while Room.current.id == N
1	40ec2782140689ed	30115->29867	;e fput S; while Room.current.id == N; fput S; waitrt; end; if Room.current.id != N; $go2_restart = true; end;
1	79e8fd6f4ff9885d	24976->24979	;e fput S;dothistimeout S, N, R;wait_until{stunned?};echo S;wait_until{!stunned?};fput S until standing?
